target_gene,minimum_coverage_fraction,common_denominator_n,selected_common_contexts,background_gene_id,background_gene_symbol,n_contexts,contexts,n_loss,loss_fraction,n_gain,gain_fraction,median_logFC,mean_logFC,mean_matching_distance,maximum_matching_distance,denominator_aligned
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000163636,PSMD6,5,breast;colon;kidney;lung;prostate,0,0,0,0,0.05189204902013941,0.07471606182994955,0.5699386046178078,0.7603897391950281,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000163930,BAP1,5,breast;colon;kidney;lung;prostate,0,0,0,0,0.040151560219147495,0.08078757732121715,0.4923874839786231,0.775191664228703,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000165732,DDX21,5,breast;colon;kidney;lung;prostate,0,0,1,0.2,0.3669884949549706,0.46149716096653354,0.816146436074935,0.9599696503160303,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000165801,ARHGEF40,5,breast;colon;kidney;lung;prostate,3,0.6,0,0,-0.6817225119016705,-0.6989097246057236,0.7352670509216569,0.9952465995539528,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000166197,NOLC1,5,breast;colon;kidney;lung;prostate,0,0,3,0.6,0.6566504721667794,0.5692762370896058,0.609378497163673,0.8313963716088832,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000166226,CCT2,5,breast;colon;kidney;lung;prostate,0,0,3,0.6,0.6949855338015325,0.6107616760109054,0.46616374423293405,0.8625075173968418,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000166848,TERF2IP,5,breast;colon;kidney;lung;prostate,0,0,0,0,-0.1249997010214088,-0.13796207321944026,0.5530044163037509,0.7498588707378864,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000166987,MBD6,5,breast;colon;kidney;lung;prostate,0,0,0,0,0.20599923652861535,0.16862718305874136,0.5736334718218608,0.7644954051391812,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000167110,GOLGA2,5,breast;colon;kidney;lung;prostate,0,0,0,0,0.3191505983620744,0.23422353943952282,0.7490204009519098,0.8485565592813091,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000167778,SPRYD3,5,breast;colon;kidney;lung;prostate,0,0,0,0,-0.08271851331251451,-0.0835778560047648,0.8518047030188127,0.9814167120692878,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000168488,ATXN2L,5,breast;colon;kidney;lung;prostate,0,0,3,0.6,0.6088769413808371,0.5849787404737818,0.7665979056741065,0.8585209033710484,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000168958,MFF,5,breast;colon;kidney;lung;prostate,0,0,0,0,0.01584239622392413,0.04988075608342371,0.520563758577891,0.8502990873949493,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000169221,TBC1D10B,5,breast;colon;kidney;lung;prostate,0,0,2,0.4,0.4205791395232684,0.3983183411444264,0.734606507139132,0.974553068813806,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000169439,SDC2,5,breast;colon;kidney;lung;prostate,3,0.6,0,0,-0.6266973638144793,-0.5161727449106183,0.5811244057196968,0.8746067162094626,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000170515,PA2G4,5,breast;colon;kidney;lung;prostate,0,0,2,0.4,0.48834209365409975,0.5533271523191153,0.5985658354282944,0.725743189397069,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000173418,NAA20,5,breast;colon;kidney;lung;prostate,0,0,3,0.6,0.5875648102140112,0.46571313820110505,0.6177213621157321,0.8522214342164097,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000174574,AKIRIN1,5,breast;colon;kidney;lung;prostate,1,0.2,0,0,-0.25938395338818826,-0.3133686339811017,0.6394121287670881,0.9113746431418364,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000174780,SRP72,5,breast;colon;kidney;lung;prostate,0,0,0,0,0.3880655005643768,0.3778901675827381,0.7364513855808803,0.9481408210279983,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000175756,AURKAIP1,5,breast;colon;kidney;lung;prostate,0,0,0,0,0.16607930345617689,0.19324019938772732,0.6932379391376955,0.9963311404316112,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000177889,UBE2N,5,breast;colon;kidney;lung;prostate,0,0,1,0.2,0.29913019009077463,0.2696015261992191,0.5999866881053962,0.8985994183888804,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000178927,CYBC1,5,breast;colon;kidney;lung;prostate,0,0,2,0.4,0.5266577767259545,0.5619411917064668,0.7897097982457635,0.8886438801080389,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000179051,RCC2,5,breast;colon;kidney;lung;prostate,0,0,3,0.6,0.9387405997612336,0.8325786142266793,0.7092320985186874,0.9316315914650852,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000179222,MAGED1,5,breast;colon;kidney;lung;prostate,0,0,2,0.4,0.4110833233451624,0.4560553418140404,0.6730958073441683,0.9003033937177317,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000179364,PACS2,5,breast;colon;kidney;lung;prostate,0,0,0,0,0.0342287203708802,0.06521850851456268,0.7338850432805978,1.0142078138565036,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000179526,SHARPIN,5,breast;colon;kidney;lung;prostate,0,0,1,0.2,0.3895691562732758,0.4263811713021709,0.77601045566233,1.0182102715116832,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000180398,MCFD2,5,breast;colon;kidney;lung;prostate,0,0,0,0,-0.02952375679313894,0.0879376090479235,0.5147929717364861,0.604757289769602,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000182004,SNRPE,5,breast;colon;kidney;lung;prostate,0,0,3,0.6,0.8096352947879065,0.6805717204408483,0.6849815438805074,0.9084355938859884,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000183020,AP2A2,5,breast;colon;kidney;lung;prostate,0,0,0,0,-0.12809001252278956,-0.12630974033988307,0.5874232878087992,0.8441143115775012,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000183864,TOB2,5,breast;colon;kidney;lung;prostate,0,0,0,0,-0.2569180264044333,-0.24160058650713884,0.6454015886716417,0.8724734273010305,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000185122,HSF1,5,breast;colon;kidney;lung;prostate,0,0,1,0.2,0.4243977888560265,0.4259596288595764,0.8074996021169865,0.9002059083858118,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000185721,DRG1,5,breast;colon;kidney;lung;prostate,0,0,1,0.2,0.23780310100305002,0.30273570248620596,0.8169970268789144,0.9343808311606847,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000186660,ZFP91,5,breast;colon;kidney;lung;prostate,1,0.2,0,0,0.05776053002302286,-0.06609821311477379,0.625281341515062,0.8394186835386036,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000186815,TPCN1,5,breast;colon;kidney;lung;prostate,0,0,0,0,-0.4130180132323951,-0.3332154910905138,0.5922470363563366,0.8064884878301599,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000186918,ZNF395,5,breast;colon;kidney;lung;prostate,1,0.2,0,0,-0.19740693964329972,-0.1633656591735897,0.772705875605235,0.9550279767501856,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000187735,TCEA1,5,breast;colon;kidney;lung;prostate,0,0,0,0,0.31485021597950796,0.31252205943985945,0.7263494056118366,0.9641557671345048,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000189077,TMEM120A,5,breast;colon;kidney;lung;prostate,1,0.2,0,0,-0.05387399315730245,-0.21773079458410566,0.6061518180953479,0.8067392969436125,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000189241,TSPYL1,5,breast;colon;kidney;lung;prostate,1,0.2,0,0,-0.4327374904588208,-0.3909756942372081,0.5678745144175306,0.8864341664746065,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000196305,IARS1,5,breast;colon;kidney;lung;prostate,0,0,3,0.6,0.6123219185139734,0.651502370737496,0.6583374341688458,0.8171943222922533,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000196365,LONP1,5,breast;colon;kidney;lung;prostate,0,0,1,0.2,0.4726450339150707,0.5214826333508328,0.5518856521579586,0.8621505705203443,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000196704,AMZ2,5,breast;colon;kidney;lung;prostate,0,0,1,0.2,0.4283777202291013,0.3874331919272781,0.637676263243712,0.915367626884957,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000198176,TFDP1,5,breast;colon;kidney;lung;prostate,0,0,2,0.4,0.5180429978842962,0.4807707990886637,0.7163437956002311,0.8688027649846618,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000198612,COPS8,5,breast;colon;kidney;lung;prostate,0,0,0,0,0.4108911851646342,0.23266714031317148,0.7489335791220433,0.8441223941914826,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000198856,OSTC,5,breast;colon;kidney;lung;prostate,0,0,2,0.4,0.3046267886840356,0.4875354049464486,0.5723086302662713,0.6598447240701384,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000204356,NELFE,5,breast;colon;kidney;lung;prostate,0,0,0,0,0.3810443460081299,0.2941498715032372,0.5305706137241151,0.6853064199378887,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000204394,VARS1,5,breast;colon;kidney;lung;prostate,0,0,3,0.6,0.6055006002611668,0.7466898490610756,0.7149896654600438,0.8782532060924685,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000220205,VAMP2,5,breast;colon;kidney;lung;prostate,4,0.8,0,0,-1.0198897018742958,-0.9118448020387631,0.7024821487237205,0.794611350372422,TRUE
MAOB,0.5,5,breast;colon;kidney;lung;prostate,ENSG00000265354,TIMM23,5,breast;colon;kidney;lung;prostate,0,0,2,0.4,0.437446212748873,0.3822220933901852,0.7464321612853363,1.0242258387372944,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000003056,M6PR,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,0.26404331417419125,0.19388206996754395,0.6987432257816144,0.8482888227292638,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000004487,KDM1A,6,breast;colon;esophagus;kidney;lung;prostate,0,0,2,0.3333333333333333,0.513881255122467,0.5070283245737736,0.5781941575063145,0.9396079019100416,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000005812,FBXL3,6,breast;colon;esophagus;kidney;lung;prostate,1,0.16666666666666666,0,0,-0.3222820203265712,-0.3908406421807702,0.833851207779697,1.0381632592287082,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000008130,NADK,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,0.0025391671183252404,-0.005536541985763735,0.7962532488991764,0.9618090959877146,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000019144,PHLDB1,6,breast;colon;esophagus;kidney;lung;prostate,1,0.16666666666666666,0,0,-0.5480175963264728,-0.61126009343517,0.7386042928203902,1.0051066422284065,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000065150,IPO5,6,breast;colon;esophagus;kidney;lung;prostate,0,0,1,0.16666666666666666,-0.05146053915386378,0.14575311867411456,0.645808371954539,0.951283658686759,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000066322,ELOVL1,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,0.07289893332617295,0.07067964815750122,0.6330296576115207,0.9236855263433708,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000082996,RNF13,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,-0.07206980693291874,-0.10532747701839928,0.6566444103683258,1.0628718579591472,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000087087,SRRT,6,breast;colon;esophagus;kidney;lung;prostate,0,0,3,0.5,0.5551926155600874,0.43360381187364505,0.7169382902093604,1.0336754971784157,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000090013,BLVRB,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,-0.10954352907989315,0.002733450741028931,0.8222195619629249,0.9274419977144902,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000090238,YPEL3,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,-0.2295638780349405,-0.22000808219993293,0.7903257797043403,1.117254756324887,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000090372,STRN4,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,0.33685442845562175,0.3730574141003616,0.6707928370896364,0.7748559420371577,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000099864,PALM,6,breast;colon;esophagus;kidney;lung;prostate,5,0.8333333333333334,0,0,-1.344914313685,-1.2321872691325049,0.6431263093379403,1.03202482857353,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000100225,FBXO7,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,-0.16415302194944714,-0.17826683297222795,0.6615848512425031,1.0202540694421018,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000100567,PSMA3,6,breast;colon;esophagus;kidney;lung;prostate,0,0,1,0.16666666666666666,0.3532370596646871,0.33722306824936205,0.70362684779883,0.8751308673228769,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000100632,ERH,6,breast;colon;esophagus;kidney;lung;prostate,0,0,4,0.6666666666666666,0.6393179303201586,0.5199908280070451,0.693637924489444,0.955316981795769,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000102038,SMARCA1,6,breast;colon;esophagus;kidney;lung;prostate,2,0.3333333333333333,0,0,-0.5288756750945905,-0.43402637998581495,0.7309385906116912,0.9258999873589338,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000104324,CPQ,6,breast;colon;esophagus;kidney;lung;prostate,5,0.8333333333333334,0,0,-0.7283406270332928,-0.7875473032280321,0.7948138677063877,1.043224123988037,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000104812,GYS1,6,breast;colon;esophagus;kidney;lung;prostate,0,0,2,0.3333333333333333,0.15296937416069253,0.2888550147320199,0.7034917092018514,0.8773321872459944,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000106723,SPIN1,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,-0.1354344190973516,-0.12350011836011729,0.8494484470881984,1.145677439644929,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000107140,TESK1,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,-0.0019294057201174712,0.023264259484483293,0.7151286727177231,0.9378500080205308,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000107745,MICU1,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,-0.15004356882322517,-0.06591749783433057,0.7071400788171738,1.146491004664029,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000108509,CAMTA2,6,breast;colon;esophagus;kidney;lung;prostate,2,0.3333333333333333,0,0,-0.4824691860551189,-0.4041654736602702,0.7624778541263659,0.9945435379708192,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000108561,C1QBP,6,breast;colon;esophagus;kidney;lung;prostate,0,0,3,0.5,0.5637347468070684,0.4385848298171322,0.6693698290482094,0.9495062929582524,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000108799,EZH1,6,breast;colon;esophagus;kidney;lung;prostate,2,0.3333333333333333,0,0,-0.5237930354424962,-0.628720198019533,0.7293138876740917,0.8034641185616131,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000108848,LUC7L3,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,0.06972697814077267,0.10459921817191908,0.7358821121622626,0.8723680258797043,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000112983,BRD8,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,0.1066196897520919,0.1070989465941509,0.7724491271209081,1.0066669865019922,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000113758,DBN1,6,breast;colon;esophagus;kidney;lung;prostate,0,0,1,0.16666666666666666,0.21638483192643154,0.24103812328131916,0.8206617579417527,0.9140294795577136,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000114626,ABTB1,6,breast;colon;esophagus;kidney;lung;prostate,2,0.3333333333333333,0,0,-0.34606555977068354,-0.33747554337990127,0.7734148066805481,0.9691807572383292,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000114686,MRPL3,6,breast;colon;esophagus;kidney;lung;prostate,0,0,3,0.5,0.6600819858482266,0.6553781792543966,0.7662172333975963,1.1520053997498096,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000115685,PPP1R7,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,-0.01161998022683836,0.013416570181504356,0.6072375278008981,1.023156321712128,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000115866,DARS1,6,breast;colon;esophagus;kidney;lung;prostate,0,0,3,0.5,0.410601143546538,0.3940793639047951,0.4502289896604422,0.5069042504327664,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000116898,MRPS15,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,0.24627044855916813,0.2311421553243893,0.6715808313884588,0.9032145738004986,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000119669,IRF2BPL,6,breast;colon;esophagus;kidney;lung;prostate,1,0.16666666666666666,0,0,-0.17752588697236643,-0.23086163470892984,0.8279648499598072,1.008775724093548,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000122642,FKBP9,6,breast;colon;esophagus;kidney;lung;prostate,0,0,1,0.16666666666666666,0.24257365188942293,0.20267641351593332,0.6242458002397879,0.7767212344439139,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000123933,MXD4,6,breast;colon;esophagus;kidney;lung;prostate,2,0.3333333333333333,0,0,-0.3199579074347486,-0.27287524880882436,0.6069594463214224,0.9288794056938844,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000124181,PLCG1,6,breast;colon;esophagus;kidney;lung;prostate,0,0,2,0.3333333333333333,0.30593511291962655,0.3728636546132451,0.8067189965237453,0.9506873872128256,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000124207,CSE1L,6,breast;colon;esophagus;kidney;lung;prostate,0,0,4,0.6666666666666666,0.8483391372080911,0.7065354600912667,0.6986670314805743,1.081078436054994,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000124702,KLHDC3,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,0.04187135864302151,0.022516188218031544,0.6685137177786593,0.8800134129528895,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000125977,EIF2S2,6,breast;colon;esophagus;kidney;lung;prostate,0,0,1,0.16666666666666666,0.4866543550557566,0.47922660600986045,0.6272305888199764,0.7877279766118479,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000126457,PRMT1,6,breast;colon;esophagus;kidney;lung;prostate,0,0,3,0.5,0.49269628399864074,0.6225076668498902,0.6369909928257683,0.884877450582402,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000131669,NINJ1,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,0.1371300661732487,0.14969672500368622,0.6812375451078171,1.0427877088750368,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000132153,DHX30,6,breast;colon;esophagus;kidney;lung;prostate,0,0,1,0.16666666666666666,0.10266368239124019,0.19131304980003955,0.8504955011340763,1.1358755549063737,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000132823,OSER1,6,breast;colon;esophagus;kidney;lung;prostate,0,0,2,0.3333333333333333,0.3166674866461308,0.3724490431549729,0.6052051677553172,0.8343664269174194,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000136877,FPGS,6,breast;colon;esophagus;kidney;lung;prostate,0,0,1,0.16666666666666666,0.1278801754420855,0.3273912631912376,0.8861016450137791,1.1013785969492265,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000137106,GRHPR,6,breast;colon;esophagus;kidney;lung;prostate,1,0.16666666666666666,0,0,-0.030376577969395704,-0.08487468416573661,0.8520029198888348,1.1149076235592554,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000137200,CMTR1,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,0.041396938401172145,0.07175685331541233,0.698607054675068,0.9789635551178637,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000138363,ATIC,6,breast;colon;esophagus;kidney;lung;prostate,0,0,4,0.6666666666666666,0.9440215760719171,0.6967725612595079,0.6277022183592404,0.8247666052159239,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000138385,SSB,6,breast;colon;esophagus;kidney;lung;prostate,0,0,2,0.3333333333333333,0.350670246381386,0.3097090303051738,0.7038001008296857,1.012775229111298,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000141985,SH3GL1,6,breast;colon;esophagus;kidney;lung;prostate,0,0,4,0.6666666666666666,0.6373443941011165,0.533099222914065,0.7909381319815288,0.954290900134692,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000142188,TMEM50B,6,breast;colon;esophagus;kidney;lung;prostate,3,0.5,0,0,-0.5353906450046881,-0.5162924029783494,0.7513797556313143,0.8472401143211744,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000143862,ARL8A,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,0.07917481654532245,0.17039067006738962,0.8614192221190149,1.1432672959807764,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000146729,NIPSNAP2,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,0.0697605055508494,0.10754835816333189,0.5125410790196894,0.83933331011479,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000146834,MEPCE,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,0.13573547664101535,0.17539841745184975,0.634234868226295,1.0754226624380614,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000149187,CELF1,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,0.1442714132687486,0.1740978865695615,0.8642644803249779,1.096357376655273,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000151239,TWF1,6,breast;colon;esophagus;kidney;lung;prostate,0,0,3,0.5,0.48639850963303405,0.3758386476117978,0.8762044966540812,1.0176067643745184,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000151348,EXT2,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,0.18876822264762294,0.1977072384170117,0.7447574686697126,0.9390290111058074,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000151929,BAG3,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,-0.11708284940095731,-0.1230671422976628,0.6783633630093548,0.7763295382570302,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000156261,CCT8,6,breast;colon;esophagus;kidney;lung;prostate,0,0,2,0.3333333333333333,0.46614606609016074,0.44520589434819063,0.6053679483885357,1.029536513940015,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000156860,FBRS,6,breast;colon;esophagus;kidney;lung;prostate,0,0,1,0.16666666666666666,0.17971822611620641,0.24312963633481816,0.749952037087117,1.0051626787111705,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000157020,SEC13,6,breast;colon;esophagus;kidney;lung;prostate,0,0,1,0.16666666666666666,0.20254513399100826,0.28519845227444474,0.690761433206166,1.1018308053949544,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000163636,PSMD6,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,0.04345550228535196,0.037816054043443625,0.5932437200489911,0.7603897391950281,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000163930,BAP1,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,0.03799549622904543,0.035201277632807046,0.5958384242690689,1.113093125721298,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000166197,NOLC1,6,breast;colon;esophagus;kidney;lung;prostate,0,0,3,0.5,0.6057059646309672,0.5668571070905306,0.6970351749009831,1.1353185635875338,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000166226,CCT2,6,breast;colon;esophagus;kidney;lung;prostate,0,0,4,0.6666666666666666,0.7330728221897275,0.6374947484387415,0.5126065415841174,0.8625075173968418,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000166987,MBD6,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,0.2323136464134668,0.18362732859867084,0.6624803061426778,1.1067144777467628,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000167778,SPRYD3,6,breast;colon;esophagus;kidney;lung;prostate,1,0.16666666666666666,0,0,-0.16093034316809882,-0.21039028403243135,0.8394476957574433,0.9814167120692878,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000168958,MFF,6,breast;colon;esophagus;kidney;lung;prostate,0,0,0,0,0.029797192325154917,0.048859294807250715,0.5504578375538832,0.8502990873949493,TRUE
MAOB,0.6,6,breast;colon;esophagus;kidney;lung;prostate,ENSG00000169439,SDC2,6,breast;colon;esophagus;kidney;lung;prostate,4,0.6666666666666666,0,0,-0.6290266876675947,-0.5353699560123002,0.5746757960233689,0.8746067162094626,TRUE
