target_gene,minimum_coverage_fraction,common_denominator_n,selected_common_contexts,background_gene_id,background_gene_symbol,n_contexts,contexts,n_loss,loss_fraction,n_gain,gain_fraction,median_logFC,mean_logFC,mean_matching_distance,maximum_matching_distance,denominator_aligned
MAOB,0.6,8,BRCA;COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000198612,COPS8,8,BRCA;COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,0,0,0.24308185553071077,0.1782086504636067,0.7496486641851071,0.91144920151604,TRUE
MAOB,0.6,8,BRCA;COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000198856,OSTC,8,BRCA;COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,4,0.5,0.4816113096915844,0.492611931300002,0.5912941590983383,0.8079177799459435,TRUE
MAOB,0.6,8,BRCA;COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000204356,NELFE,8,BRCA;COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,0,0,0.39663583839861827,0.23012317712944866,0.5013464439198717,0.6853064199378887,TRUE
MAOB,0.6,8,BRCA;COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000204394,VARS1,8,BRCA;COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,5,0.625,0.6674775834399722,0.7015152926598968,0.7266139071647609,0.9068793137732396,TRUE
MAOB,0.6,8,BRCA;COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000220205,VAMP2,8,BRCA;COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,7,0.875,0,0,-1.0168423887762659,-0.9579952440659892,0.6756565915852097,0.794611350372422,TRUE
MAOB,0.6,8,BRCA;COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000265354,TIMM23,8,BRCA;COAD;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,3,0.375,0.2616449576311035,0.29344964689426795,0.7337642003143443,1.0242258387372944,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000003056,M6PR,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,0,0,0.2399520017641532,0.21574439494476683,0.716754042381833,0.8482888227292638,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000004487,KDM1A,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,3,0.3333333333333333,0.4475227242228756,0.40828750540102643,0.5844945561911798,0.9396079019100416,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000019144,PHLDB1,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,3,0.3333333333333333,0,0,-0.5486857227688378,-0.7051951862359728,0.7480155709288712,1.0051066422284065,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000065150,IPO5,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,1,0.1111111111111111,-0.09499169896646932,0.08782875460062245,0.6420613335774434,0.951283658686759,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000066322,ELOVL1,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,0,0,0.09062629254414184,0.06860836303875655,0.5898036290072263,0.9236855263433708,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000082996,RNF13,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,1,0.1111111111111111,0,0,-0.06256495275414045,-0.07990576692572007,0.657951738782966,1.0628718579591472,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000087087,SRRT,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,3,0.3333333333333333,0.4836951131907166,0.36106691723936646,0.6368652091126635,1.0336754971784157,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000090013,BLVRB,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,1,0.1111111111111111,-0.00135087511474925,0.08331478356944703,0.8095745559351678,0.9274419977144902,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000090238,YPEL3,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,1,0.1111111111111111,0,0,-0.1968309086720273,-0.2021436890976707,0.7854279022540882,1.117254756324887,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000090372,STRN4,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,0,0,0.3333932584801874,0.3700250951763571,0.6553213622810993,0.7748559420371577,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000099864,PALM,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,8,0.8888888888888888,0,0,-1.5241835458487305,-1.3598191502964367,0.6266192427024113,1.03202482857353,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000100225,FBXO7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,1,0.1111111111111111,-0.16671641906788365,-0.12799068621454684,0.6448426426503859,1.0202540694421018,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000100567,PSMA3,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,2,0.2222222222222222,0.3462850443665534,0.3371206473142677,0.7009821150680795,0.8751308673228769,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000100632,ERH,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,4,0.4444444444444444,0.5549105620859635,0.43641703018284567,0.6704775463732809,0.955316981795769,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000102038,SMARCA1,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,3,0.3333333333333333,0,0,-0.47679711493181914,-0.39861676890158104,0.7593549001751743,0.9693861266222148,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000104324,CPQ,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,7,0.7777777777777778,1,0.1111111111111111,-0.6537832193180965,-0.6579402405497697,0.7604483512913801,1.043224123988037,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000104812,GYS1,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,3,0.3333333333333333,0.2553927118826592,0.3994494714300591,0.7034978086600057,0.8773321872459944,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000106723,SPIN1,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,0,0,-0.11080437955210644,-0.13230948950612414,0.8128499274520732,1.145677439644929,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000107745,MICU1,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,0,0,-0.11536176226373328,-0.10650590199736217,0.6065482280173917,1.146491004664029,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000108509,CAMTA2,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,3,0.3333333333333333,0,0,-0.4571023496684012,-0.3627498660117976,0.7747660719827835,0.9981765657359696,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000108561,C1QBP,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,4,0.4444444444444444,0.4700327026087649,0.3908260729568554,0.6247257813427344,0.9495062929582524,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000108799,EZH1,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,3,0.3333333333333333,0,0,-0.50054769027935,-0.5399506610381726,0.7371557973213955,0.8535604102463382,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000108848,LUC7L3,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,0,0,0.09366756516011798,0.056188280191113466,0.699052319419536,0.8723680258797043,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000112983,BRD8,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,0,0,0.08054433096649481,0.058957571775701406,0.7714219241127673,1.0066669865019922,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000113758,DBN1,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,1,0.1111111111111111,3,0.3333333333333333,0.37477153251066553,0.3478718771509489,0.8150962448092292,0.9140294795577136,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000114686,MRPL3,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,5,0.5555555555555556,0.6419929676139956,0.6233988882540572,0.7361306412776103,1.1520053997498096,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000115685,PPP1R7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,0,0,-0.01066576015272721,-0.028653346459805776,0.5818269592262908,1.023156321712128,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000115866,DARS1,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,5,0.5555555555555556,0.5893024771559356,0.45706234727813994,0.4543146165298354,0.5957224539553275,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000116898,MRPS15,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,0,0,0.2333837956967639,0.2133817255297445,0.6319463412212472,0.9032145738004986,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000119669,IRF2BPL,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,2,0.2222222222222222,0,0,-0.189124209908474,-0.3100936427108431,0.8307769914029002,1.008775724093548,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000122642,FKBP9,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,1,0.1111111111111111,0.1956992244026728,0.23055983271990071,0.6274226142578139,0.8026331108369708,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000123933,MXD4,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,3,0.3333333333333333,0,0,-0.2570783700459461,-0.2488951091048003,0.5651348329137174,0.9288794056938844,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000124181,PLCG1,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,2,0.2222222222222222,0.26224590061057723,0.34629825548959675,0.8281982569404982,0.9801695167732912,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000124207,CSE1L,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,5,0.5555555555555556,0.7325175535487581,0.5760326387218098,0.7184114751554453,1.081078436054994,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000124702,KLHDC3,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,1,0.1111111111111111,0,0,-0.01767013343039008,-0.07992922018801278,0.6218432931807446,0.8800134129528895,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000125977,EIF2S2,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,2,0.2222222222222222,0.4773912080979643,0.4598509593911226,0.6255902182507403,0.7877279766118479,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000126457,PRMT1,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,3,0.3333333333333333,0.3323558776855374,0.5412267077360504,0.5983821136026422,0.884877450582402,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000131669,NINJ1,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,0,0,-0.00946406623007346,0.09637236758227907,0.6877293138465478,1.0427877088750368,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000132153,DHX30,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,1,0.1111111111111111,0.05728439813730122,0.10894153439922329,0.8320709993413314,1.1358755549063737,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000137106,GRHPR,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,3,0.3333333333333333,0,0,-0.0729182022445974,-0.20989275761021878,0.8259451589898313,1.1149076235592554,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000138363,ATIC,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,6,0.6666666666666666,0.9365450965795864,0.6251369935944988,0.6194631904864029,0.8247666052159239,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000138385,SSB,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,1,0.1111111111111111,3,0.3333333333333333,0.17683266544634016,0.19890803568258458,0.7189412860176748,1.012775229111298,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000141985,SH3GL1,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,5,0.5555555555555556,0.6056709349349964,0.529042681006356,0.7970120063009485,0.9953424968500882,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000142188,TMEM50B,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,5,0.5555555555555556,0,0,-0.7335676259256662,-0.6290344014166598,0.7284045959800977,0.8472401143211744,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000143862,ARL8A,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,0,0,0.07571174925753653,0.14156464406478747,0.8440745658109491,1.1432672959807764,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000146729,NIPSNAP2,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,1,0.1111111111111111,1,0.1111111111111111,0.07176285186192358,0.10690072465372573,0.4777107461967597,0.83933331011479,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000146834,MEPCE,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,1,0.1111111111111111,0.1542057460517525,0.19888650667857097,0.5708634544586637,1.0754226624380614,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000149187,CELF1,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,0,0,0.1657000006861403,0.1889869923677129,0.8622641016425538,1.096357376655273,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000151348,EXT2,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,0,0,0.1849192593633778,0.2147557868373437,0.7681361488368287,0.9390290111058074,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000151929,BAG3,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,0,0,-0.00535312054216607,-0.10703551432413172,0.6547750690130535,0.7763295382570302,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000156261,CCT8,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,3,0.3333333333333333,0.3701484265658409,0.40834734858106714,0.5542738177366389,1.029536513940015,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000156860,FBRS,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,2,0.2222222222222222,0.221287955076684,0.31022961525713755,0.6961771963578955,1.0051626787111705,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000157020,SEC13,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,1,0.1111111111111111,0.10896531843684452,0.238721166124501,0.6338833587558127,1.1018308053949544,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000163636,PSMD6,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,1,0.1111111111111111,0,0,0.04203521885932103,-0.023360472099835303,0.5697548782389049,0.7603897391950281,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000163930,BAP1,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,1,0.1111111111111111,0.03583943223894337,0.05666002036106261,0.5076451337436758,1.113093125721298,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000166197,NOLC1,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,4,0.4444444444444444,0.5547614570951549,0.43981063285058924,0.7045392153136786,1.1353185635875338,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000166226,CCT2,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,5,0.5555555555555556,0.6949855338015325,0.5471344684214634,0.464613229211244,0.8625075173968418,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000166987,MBD6,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,0,0,0.25862805629831825,0.24288127598455142,0.628997481253791,1.1067144777467628,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000167778,SPRYD3,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,1,0.1111111111111111,0,0,-0.23914217302368312,-0.17400034621558533,0.8521664080521557,0.9814167120692878,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000168958,MFF,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,0,0,0.01584239622392413,0.02122030310776031,0.5006102768189785,0.8502990873949493,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000169439,SDC2,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,5,0.5555555555555556,1,0.1111111111111111,-0.6266973638144793,-0.39781719908502916,0.5435269749098399,0.8746067162094626,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000170515,PA2G4,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,4,0.4444444444444444,0.5401912454602918,0.5825220198501317,0.6367947845339968,0.901182445641088,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000174574,AKIRIN1,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,3,0.3333333333333333,0,0,-0.25938395338818826,-0.397819940705758,0.5847477184110984,0.9113746431418364,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000175756,AURKAIP1,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,0,0,0.16607930345617689,0.12568736345578466,0.6722225767404204,0.9963311404316112,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000177889,UBE2N,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,1,0.1111111111111111,0.2737216835103424,0.2004714030401289,0.630079251076867,1.130485987188958,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000179526,SHARPIN,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,2,0.2222222222222222,0.387665652500367,0.42656175026417126,0.7539463545646107,1.0182102715116832,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000180398,MCFD2,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,0,0,-0.0116560351821031,0.09567787115624177,0.5910305029107205,1.0532258813586317,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000183020,AP2A2,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,0,0,-0.31018663976699723,-0.21313951558222036,0.5887435043332937,1.0092984128239462,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000183864,TOB2,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,1,0.1111111111111111,0,0,-0.3407120566066822,-0.37343969737768085,0.6537690693074403,0.8724734273010305,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000185122,HSF1,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,3,0.3333333333333333,0.4061420116474772,0.46281513467518365,0.7812264645910413,0.9002059083858118,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000186660,ZFP91,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,1,0.1111111111111111,1,0.1111111111111111,0.1531237585953729,0.0760572323197768,0.6725173477528235,0.915789449966704,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000186815,TPCN1,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,1,0.1111111111111111,0,0,-0.2396325286723576,-0.2661576564882788,0.6096184057296526,0.9654735806115154,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000186918,ZNF395,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,1,0.1111111111111111,1,0.1111111111111111,-0.0713018470737131,0.1792401967910512,0.8017289900342612,1.008114711274806,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000189077,TMEM120A,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,1,0.1111111111111111,0,0,-0.05387399315730245,-0.18965845856856725,0.6325462503695017,1.1535451664820242,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000189241,TSPYL1,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,4,0.4444444444444444,0,0,-0.4373683993275925,-0.47815241398967906,0.5546052026963693,0.9537127105483234,TRUE
MAOB,0.7,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,ENSG00000196365,LONP1,9,BRCA;COAD;ESCA;KICH;KIRC;KIRP;LUAD;LUSC;PRAD,0,0,3,0.3333333333333333,0.36522275063068743,0.5276140846722897,0.563951302156146,1.0983131991730104,TRUE
