tcga_code,gene_id,gene_symbol,baseline_tpm,organ_specificity_log2,logFC,p_value,q_value_project
KICH,ENSG00000165685,TMEM52B,60.0158,8.481885091211934,-1.139309196216721,0.18403536970127918,0.23252930465718918
KICH,ENSG00000131183,SLC34A1,35.5047,8.475923886559976,-8.911121199641455,2.770702657974988e-12,7.867070889349008e-11
KICH,ENSG00000153086,ACMSD,48.66,8.470324163851268,-7.87336867263328,1.2524239068630743e-19,1.142591775552517e-16
KICH,ENSG00000015413,DPEP1,145.626,8.387543051785121,-7.52430316643405,4.972187466885806e-13,1.9073383842351893e-11
KICH,ENSG00000095932,SMIM24,150.874,8.385002177865424,0.9596231145902812,0.04216737200353245,0.06213032559161023
KICH,ENSG00000243955,GSTA1,101.195,8.377050079634003,-7.089227085340725,1.2954400188904595e-11,2.8403571490468664e-10
KICH,ENSG00000168269,FOXI1,32.327,8.341051748094378,3.325984841930376,1.3830420591637515e-9,1.4859381222443933e-8
KICH,ENSG00000105929,ATP6V0A4,41.9888,8.313311582548863,2.2487906592210187,1.8615917009295834e-6,7.681765714966656e-6
KICH,ENSG00000104327,CALB1,82.9785,8.293313827291456,-7.688882182151664,8.722683812455851e-13,3.0053871007678344e-11
KICH,ENSG00000147614,ATP6V0D2,31.8615,8.272079374693943,3.176789443349681,1.2480889072356923e-9,1.3590373399339145e-8
KICH,ENSG00000161270,NPHS1,36.7847,8.25176016721096,-6.539439323440761,4.864354579153915e-10,6.067665573782079e-9
KICH,ENSG00000124564,SLC17A3,33.6126,8.182728904945465,-8.047523692300349,5.342556614228291e-13,2.038233917024586e-11
KICH,ENSG00000184908,CLCNKB,137.293,8.141461722865907,1.023874106757814,0.044801833729555825,0.06561117233021146
KICH,ENSG00000151418,ATP6V1G3,28.0977,8.139433680983261,2.129751747429191,3.226347670211999e-5,9.610796871672114e-5
KICH,ENSG00000137673,MMP7,85.5247,8.097422377218582,-3.611352288203663,7.5180850911291e-8,4.628792867712253e-7
KICH,ENSG00000148942,SLC5A12,41.9997,8.063485433110086,-7.552124949097622,7.965408783500201e-11,1.317085677731952e-9
KICH,ENSG00000145692,BHMT,105.675,8.008048306729869,-8.117592846759862,7.537533713737992e-15,6.429271134770906e-13
KICH,ENSG00000143839,REN,48.2006,7.967264684067101,-2.484857499920328,0.0022219860742812955,0.0043565626795593745
KICH,ENSG00000124253,PCK1,147.634,7.9356105114257,-5.072272711541314,3.889294109486818e-10,5.028284553257049e-9
KICH,ENSG00000186335,SLC36A2,30.4297,7.930504689335576,-8.219711843837649,6.191775842616989e-13,2.2964678463788182e-11
KICH,ENSG00000187783,TMEM72,33.7284,7.910325241804368,-0.4481885357589843,0.2515297147420289,0.3064240597092425
KICH,ENSG00000162896,PIGR,84.7911,7.898265132091897,-2.976059634057211,1.825247513802687e-5,5.800267845240313e-5
KICH,ENSG00000132677,RHBG,32.6976,7.897622983847958,2.769735871273602,6.119429313603643e-9,5.284114620878405e-8
KICH,ENSG00000156284,CLDN8,22.6281,7.8283332740559075,0.819738325843658,0.015678154038662486,0.025511803504711512
KICH,ENSG00000074803,SLC12A1,28.8841,7.794032024679016,-13.07663028794542,7.449395717704669e-19,5.04227968853539e-16
KICH,ENSG00000205358,MT1H,152.006,7.785895734292036,-8.029048826705578,2.1965786965630162e-17,6.584401541425967e-15
KICH,ENSG00000168065,SLC22A11,28.4202,7.780457154373892,-8.072913483903355,4.599884036562535e-15,4.5102507822052183e-13
KICH,ENSG00000132437,DDC,38.1714,7.746794744781789,-8.746334066743504,4.8768698530657875e-14,2.9490305512068997e-12
KICH,ENSG00000002726,AOC1,34.8925,7.735861692322539,-8.187420044001195,1.206188093463961e-15,1.5720152028046144e-13
KICH,ENSG00000271824,SMIM32,33.5009,7.696939446231234,-6.333285627550523,1.2852530722195881e-9,1.3958832926699596e-8
KICH,ENSG00000174358,SLC6A19,20.2439,7.668452465396572,-9.382173239121135,7.925083697871271e-16,1.138986515290636e-13
KICH,ENSG00000151704,KCNJ1,40.6043,7.664517669364337,-7.602183259796632,3.341381592324256e-12,9.14109647349933e-11
KICH,ENSG00000166840,GLYATL1,29.3977,7.643023514447565,-7.130157860346878,1.6833273955245784e-13,7.762914008855435e-12
KICH,ENSG00000163586,FABP1,54.3161,7.542074554019035,-8.219215439449284,1.1218098479485571e-13,5.783522368428642e-12
KICH,ENSG00000137251,TINAG,18.3533,7.527735026001573,-4.248968856804834,2.878623815932085e-6,1.1307031735249521e-5
KICH,ENSG00000135220,UGT2A3,18.0084,7.500515269798867,-9.862747297441363,4.369265588172428e-22,1.6756535697230382e-18
KICH,ENSG00000116882,HAO2,27.0596,7.497487810822933,-8.697723383935477,2.0561892288691783e-17,6.439555013337607e-15
KICH,ENSG00000165376,CLDN2,40.896,7.4797078249329845,-6.501912591519607,6.248068421612082e-14,3.611658944647006e-12
KICH,ENSG00000198203,SULT1C2,56.0678,7.475431427408881,1.7668032377434313,3.838381468516486e-6,1.4566966604066091e-5
KICH,ENSG00000187048,CYP4A11,43.3648,7.474527296977935,-9.408869896590627,1.9830559286243375e-16,3.817473628470135e-14
KICH,ENSG00000171759,PAH,28.5943,7.451843246086097,-4.956367032369638,6.97636327250076e-6,2.469383106391421e-5
KICH,ENSG00000174827,PDZK1,95.274,7.448535410239406,-5.805259402692088,8.788493690858753e-15,7.231724043736832e-13
KICH,ENSG00000164325,TMEM174,16.9692,7.4152516334316,-6.7152879561791385,1.0436157369332474e-11,2.37765352964933e-10
KICH,ENSG00000166415,WDR72,20.9719,7.413249835878065,0.5339218598083663,0.06097591850183147,0.0866313019110251
KICH,ENSG00000081479,LRP2,20.6905,7.402208277495086,-7.5023019461134615,1.548870114108065e-11,3.333327344033798e-10
KICH,ENSG00000184012,TMPRSS2,28.7704,7.337690525635261,1.2026421740688646,2.933047281145916e-4,6.959643910469835e-4
KICH,ENSG00000113073,SLC4A9,32.4888,7.301985845150582,-0.9773046247098179,0.07482968284001473,0.10403864531089511
KICH,ENSG00000122194,PLG,19.1513,7.3002946191836875,-9.316358992938188,3.4713582370122e-18,1.5497768061112126e-15
KICH,ENSG00000156222,SLC28A1,24.4928,7.272875347389285,-5.993519233041988,4.370809993865262e-13,1.714256188808875e-11
KICH,ENSG00000004939,SLC4A1,26.1723,7.2673604424481075,1.1843778973289925,0.02297863826538617,0.035982146770343136
KICH,ENSG00000147647,DPYS,39.0948,7.246434604209321,-8.340058172322717,4.935282186160343e-15,4.728631329324314e-13
KICH,ENSG00000156413,FUT6,19.1085,7.228113231647647,-8.509897669826664,2.9094148464658634e-20,4.069883448226214e-17
KICH,ENSG00000135638,EMX1,18.7951,7.181018121614126,-1.639857941818744,0.00025984446652818117,6.23193101058501e-4
KICH,ENSG00000178828,RNF186,13.9735,7.13683735308324,-5.220811192113039,2.33284869179648e-9,2.30278356162972e-8
KICH,ENSG00000125618,PAX8,170.038,7.081954872542358,-0.9459054735894309,3.71634331958221e-7,1.876775737058809e-6
KICH,ENSG00000129151,BBOX1,79.4822,7.021802953177947,-7.556998943827364,5.573675061669131e-16,8.386170531294927e-14
KICH,ENSG00000162391,FAM151A,45.0986,7.018050687841141,-3.559132204048175,2.6935487953195133e-7,1.4168647373323978e-6
KICH,ENSG00000118785,SPP1,1846.97,6.994310966682743,-0.34744054114823814,0.49998894035359764,0.5590572277224523
KICH,ENSG00000153292,ADGRF1,13.7537,6.962311563930173,-1.3535926601847454,0.00135998921388594,0.0027889614615880256
KICH,ENSG00000158104,HPD,168.716,6.950861431499183,-4.910654560402048,1.8115625800737225e-7,1.0056089316848391e-6
KICH,ENSG00000180638,SLC47A2,35.7057,6.947495166285593,-5.824106081719596,3.586396660779535e-11,6.719050101172945e-10
KICH,ENSG00000134240,HMGCS2,32.25,6.942627673260413,-3.3477054953234533,7.856197475229154e-6,2.7437848139602754e-5
KICH,ENSG00000010379,SLC6A13,38.8632,6.908216775817703,-6.394975099425655,5.518446403347941e-15,5.101037924292945e-13
KICH,ENSG00000180818,HOXC10,20.478,6.905150428003388,-2.132153595068628,5.926236332995796e-6,2.1390237983083083e-5
KICH,ENSG00000153822,KCNJ16,53.4062,6.897198698026279,-9.931212354999353,1.0001911394452491e-15,1.3540006889664298e-13
KICH,ENSG00000167741,GGT6,18.3253,6.869220925122049,-0.26653036185093204,0.5540845038070439,0.610884570375326
KICH,ENSG00000136883,KIF12,166.005,6.861864788269679,-3.4720539044696896,1.6610364429135717e-13,7.676988476135567e-12
KICH,ENSG00000139540,SLC39A5,51.6075,6.82626726485054,-7.174772219225812,4.9837758749902585e-14,3.0050163558885226e-12
KICH,ENSG00000113924,HGD,44.2492,6.810458791366913,-1.5604507178976352,2.090311789643881e-4,5.120360994874803e-4
KICH,ENSG00000166126,AMN,57.1196,6.744740775052725,-4.971220739114019,8.659414635089233e-9,7.117136595694375e-8
KICH,ENSG00000170689,HOXB9,16.1076,6.74422787859685,-0.48722915148571055,0.008654738098646808,0.014885440124910327
KICH,ENSG00000110195,FOLR1,49.3982,6.724279884679394,-4.018034408041557,4.746658085312379e-8,3.1018102337000823e-7
KICH,ENSG00000052344,PRSS8,53.5725,6.697554124627858,0.042087671983198044,0.9013181606609805,0.9195934535227731
KICH,ENSG00000099834,CDHR5,36.8721,6.693645919041135,-6.84655020997387,1.0812831806700005e-14,8.512113478520382e-13
KICH,ENSG00000138079,SLC3A1,29.4032,6.686285653839362,-1.8724578069305144,6.915854595672168e-5,1.8984219908554304e-4
KICH,ENSG00000131910,NR0B2,14.7192,6.654553481546401,1.8858815890761669,6.365357663491106e-6,2.2747786031819986e-5
KICH,ENSG00000006611,USH1C,23.4371,6.649346352223283,-6.48637641953127,1.0077816960797112e-10,1.6068604353222325e-9
KICH,ENSG00000140675,SLC5A2,36.0052,6.643031290969959,-6.429871251142301,2.9500980581912624e-12,8.310423303620635e-11
KICH,ENSG00000215644,GCGR,25.7848,6.636054882226567,1.047881001243996,0.013483870070003342,0.022262337373426717
KICH,ENSG00000137204,SLC22A7,16.7694,6.61518542158716,-8.257010559574876,2.9760685209762784e-11,5.73959979555563e-10
KICH,ENSG00000101076,HNF4A,11.3798,6.578529563897547,-5.622025374009357,2.3895390203004365e-12,6.992984276564025e-11
KICH,ENSG00000172367,PDZD3,18.6139,6.568521990838513,-6.897267642796462,1.397126496918617e-17,4.653318299181483e-15
KICH,ENSG00000162460,TMEM82,9.11938,6.526597828079817,-7.306090537320391,9.271902659888338e-14,4.950441056296107e-12
KICH,ENSG00000142484,TM4SF5,9.02127,6.511162806902516,-7.087315777022651,2.873826109738915e-13,1.2108733586476233e-11
KICH,ENSG00000100079,LGALS2,59.3634,6.503832513147123,-4.1737490816763945,1.115667044736278e-8,8.817341468814056e-8
KICH,ENSG00000273706,LHX1,8.92517,6.495882202050281,-6.648812219253893,6.96699142314202e-8,4.3405101256469417e-7
KICH,ENSG00000079557,AFM,8.77087,6.471003696948668,-7.601167206805821,1.7682967637146455e-13,8.06612412891835e-12
KICH,ENSG00000007216,SLC13A2,9.85643,6.4656324811042305,-9.113108250252816,2.4976772165152273e-17,7.278994588074863e-15
KICH,ENSG00000130829,DUSP9,19.4641,6.4489784589746755,-6.203001954007606,1.518292352707968e-9,1.6033381196211018e-8
KICH,ENSG00000112499,SLC22A2,9.73384,6.445090560685599,-8.354489853777286,1.2663125009290412e-11,2.785223816246758e-10
KICH,ENSG00000253313,C1orf210,19.1059,6.412374296905163,-1.2045768364087026,2.2401728089946864e-4,5.448023418073193e-4
KICH,ENSG00000100362,PVALB,25.8323,6.391851848604117,4.730077700476357,2.2650471454029938e-13,9.901559219164795e-12
KICH,ENSG00000086159,AQP6,28.558,6.385738477060449,-3.4333558490287697,4.0810231927794206e-4,9.357677811615188e-4
KICH,ENSG00000198914,POU3F3,24.8283,6.363859256341911,-1.007297870212909,3.1992736507575375e-6,1.2445376161261663e-5
KICH,ENSG00000120068,HOXB8,16.9032,6.3588230000513954,-0.9630896928932585,6.372856548284177e-5,1.763207396527517e-4
KICH,ENSG00000170927,PKHD1,8.80413,6.35858598193669,-6.497937496687215,8.124772526669326e-13,2.850871269683988e-11
KICH,ENSG00000129354,AP1M2,34.4731,6.348096799569448,-0.058007442452942974,0.8449870285102037,0.8713137166066934
KICH,ENSG00000166828,SCNN1G,25.7038,6.347020606024286,-8.716128341397496,1.3113434605164046e-15,1.6575855320491397e-13
KICH,ENSG00000165215,CLDN3,30.8445,6.312844014769225,-3.161042905341065,1.2449857137351222e-7,7.210470668314675e-7
KICH,ENSG00000019186,CYP24A1,12.7822,6.299511364864105,-5.349802270650988,2.3035152433056013e-9,2.2777879524166555e-8
KICH,ENSG00000012504,NR1H4,10.2099,6.297441702814294,-6.8033247691431145,2.503274702586876e-13,1.0852523364541408e-11
KICH,ENSG00000162897,FCAMR,7.74302,6.293337374238505,-6.981568413638566,1.966109693004728e-12,5.893554241188315e-11
KICH,ENSG00000176387,HSD11B2,284.079,6.264683573810652,0.8507124989583856,0.07503435023097083,0.1043024690888679
KICH,ENSG00000116039,ATP6V1B1,88.8299,6.253598141292646,2.1921540077928983,1.0618604675479327e-6,4.722555784348934e-6
KICH,ENSG00000147003,CLTRN,59.5757,6.241435332181727,-4.773129354448624,1.2211228021176448e-11,2.7028290882736856e-10
KICH,ENSG00000115112,TFCP2L1,54.9775,6.219268637057347,1.0727583031089782,0.005826818306976552,0.010390424792664995
KICH,ENSG00000158014,SLC30A2,13.0766,6.219134784505082,-1.5386075663373726,0.045349201669058495,0.06634332417359369
KICH,ENSG00000132744,ACY3,39.6761,6.21490242592587,-6.913235073314453,3.417122135847418e-13,1.3868757016728504e-11
KICH,ENSG00000162399,BSND,8.48823,6.213403243709347,1.35673212299679,2.0011669467734437e-4,4.930775721482758e-4
KICH,ENSG00000105707,HPN,170.718,6.194055685423566,-0.3805678621213024,0.17394670026318015,0.22116727938085856
KICH,ENSG00000145626,UGT3A1,7.10839,6.1716051631760145,-10.177830234905151,2.7080085029115734e-20,4.05872445832811e-17
KICH,ENSG00000167183,PRR15L,24.8862,6.144933348083998,-0.789965379829429,0.015845653431273803,0.025750414029462376
KICH,ENSG00000081800,SLC13A1,6.93614,6.136712283680225,-9.33688474424183,4.8886136707713383e-17,1.2358768753469276e-14
KICH,ENSG00000115221,ITGB6,14.5529,6.127847721405232,-2.301225229059703,9.068432567806627e-7,4.117786638612561e-6
KICH,ENSG00000128710,HOXD10,13.8217,6.106615615819895,-1.8503872454947066,8.65017532513434e-7,3.949230392673931e-6
KICH,ENSG00000161992,PRR35,8.78712,6.100884152001668,-5.210922406508946,4.718797541081119e-10,5.921921579216813e-9
KICH,ENSG00000148702,HABP2,8.56807,6.055174716777281,-3.6917220821192407,1.3222217657553549e-5,4.348617446840849e-5
KICH,ENSG00000168907,PLA2G4F,11.8052,6.047717262044792,2.6640387775266516,5.122843090597828e-9,4.518394979824053e-8
KICH,ENSG00000163581,SLC2A2,6.25856,5.990628175478613,-6.538263991087355,4.971509913812515e-9,4.405286846348311e-8
KICH,ENSG00000205279,CTXN3,7.35864,5.983461144217151,-7.386683852767216,2.762534946772451e-16,4.7513336711578976e-14
KICH,ENSG00000117472,TSPAN1,179.104,5.965190174023849,-2.3025863214186373,8.070802055440604e-7,3.7162527875644105e-6
KICH,ENSG00000179023,KLHDC7A,7.81949,5.963626499172864,-1.4672953608362953,1.1023630322823064e-4,2.8888327096764874e-4
KICH,ENSG00000180745,CLRN3,11.3718,5.960784952588427,-6.649377688795326,7.878818417464838e-15,6.663568914938085e-13
KICH,ENSG00000184937,WT1,10.1536,5.926945331495787,-7.933762275441673,8.134105268239328e-16,1.1493003165091882e-13
KICH,ENSG00000146038,DCDC2,18.9737,5.925935823592726,-4.042972928647209,3.5124472993895334e-9,3.2873185407266096e-8
KICH,ENSG00000197444,OGDHL,86.232,5.903402215000195,1.869030267484852,8.203202217054512e-5,2.2118708830693245e-4
KICH,ENSG00000154025,SLC5A10,15.9965,5.900379505124596,-6.009098564067092,1.2319984411997617e-12,3.9832085195215104e-11
KICH,ENSG00000157551,KCNJ15,21.068,5.893464797879975,-2.7772925232674517,1.8191102033184823e-7,1.0084914419093269e-6
KICH,ENSG00000167941,SOST,7.05525,5.875560604214323,-7.058019556366213,1.1251168770725441e-11,2.530250913566355e-10
KICH,ENSG00000186510,CLCNKA,40.9531,5.864291056633326,-0.715356675521143,0.1449417691012752,0.18778174494023572
KICH,ENSG00000116771,AGMAT,34.5568,5.8544181654897915,-5.483139380139057,3.9328624676398294e-11,7.251603968232561e-10
KICH,ENSG00000197408,CYP2B6,5.55738,5.822062173364776,-7.1241962870156526,3.352915449712943e-13,1.3741059547134118e-11
KICH,ENSG00000140519,RHCG,81.3723,5.818576677006552,2.887553783078612,2.5883072504815317e-7,1.36836611329942e-6
KICH,ENSG00000178772,CPN2,5.9549,5.809652147926537,-6.74791458619583,8.651606462162509e-12,2.0466365095327612e-10
KICH,ENSG00000211452,DIO1,14.5985,5.800914806913626,-7.409053229885684,1.8680661225319398e-13,8.429598161094128e-12
KICH,ENSG00000157765,SLC34A2,9.78701,5.773523410425041,-6.886376186461287,3.3767335030804226e-13,1.3805807740328984e-11
KICH,ENSG00000119125,GDA,10.9348,5.76113248243973,-1.9114551551244976,0.02998405670130332,0.04573347835745058
KICH,ENSG00000101198,NKAIN4,22.4924,5.759976782289604,-1.9545912269250785,0.0075465518778849725,0.013132302044589516
KICH,ENSG00000078399,HOXA9,23.3656,5.759641743125674,0.16620475819231037,0.5745096820215774,0.629895321238309
KICH,ENSG00000143627,PKLR,8.20922,5.745930489573734,-7.835559319280091,2.895384648991473e-16,4.8995045233700064e-14
KICH,ENSG00000198796,ALPK2,9.05895,5.735950803275435,-7.318652758261037,5.828497685439844e-17,1.4057398498113132e-14
KICH,ENSG00000163435,ELF3,25.5391,5.720647465930431,-1.3111267517751095,5.469897066169604e-4,0.001220749310140787
KICH,ENSG00000164266,SPINK1,25.1785,5.696120701203172,3.00329747702378,0.0038040648863870126,0.0070650286343652575
KICH,ENSG00000170099,SERPINA6,4.91732,5.648845049670969,-8.208777452691674,9.949174273257759e-17,2.197510776587027e-14
KICH,ENSG00000162365,CYP4A22,10.1272,5.6402142726485645,-7.631167955916842,2.159113885007408e-13,9.492521680061583e-12
KICH,ENSG00000131482,G6PC,5.55175,5.635833853435653,-7.245477484983686,1.5866843368271788e-13,7.455043894429421e-12
KICH,ENSG00000173253,DMRT2,18.3885,5.584580818562699,2.830648423462773,1.1171023111469386e-9,1.2376007283419332e-8
